Total time to read binary file: 2.107804s 

Total time to find solution with A_star: 9.438836s 

Node id:774986442 	 | Distance:211373.816953
Node id:241883070 	 | Distance:211523.557061
Node id:241883069 	 | Distance:211822.580541
Node id:774986390 	 | Distance:211987.565805
Node id:774986375 	 | Distance:212107.898110
Node id:241883068 	 | Distance:212237.173369
Node id:241883067 	 | Distance:212353.419481
Node id:241883066 	 | Distance:212488.291672
Node id:241883065 	 | Distance:212868.159220
Node id:241883063 	 | Distance:213050.494956
Node id:241883049 	 | Distance:213365.047700
Node id:773881382 	 | Distance:213519.707270
Node id:241883037 	 | Distance:213655.949365
Node id:241883036 	 | Distance:213795.707632
Node id:773881354 	 | Distance:213946.719113
Node id:241883035 	 | Distance:214074.638319
Node id:773881469 	 | Distance:214212.480922
Node id:773881458 	 | Distance:214265.077107
Node id:241883034 	 | Distance:214379.527215
Node id:241883033 	 | Distance:214515.471081
Node id:241883032 	 | Distance:214791.541040
Node id:241883031 	 | Distance:215004.091468
Node id:241883030 	 | Distance:215285.298259
Node id:241883029 	 | Distance:215635.709207
Node id:241883028 	 | Distance:215869.760728
Node id:241883027 	 | Distance:216126.597916
Node id:241883026 	 | Distance:216383.661222
Node id:241883024 	 | Distance:216665.191980
Node id:241883023 	 | Distance:217022.937993
Node id:241883022 	 | Distance:217257.832406
Node id:241883021 	 | Distance:217469.279418
Node id:1483245134 	 | Distance:217557.283257
Node id:1483245133 	 | Distance:217671.068074
Node id:241883020 	 | Distance:217719.170702
Node id:241883019 	 | Distance:217978.805967
Node id:241883018 	 | Distance:218350.330875
Node id:241883017 	 | Distance:218607.932527
Node id:241883016 	 | Distance:218884.079022
Node id:241883015 	 | Distance:219151.353538
Node id:241883014 	 | Distance:219389.973917
Node id:241883013 	 | Distance:219596.415175
Node id:241883012 	 | Distance:219845.612073
Node id:241883011 	 | Distance:220041.989750
Node id:241883010 	 | Distance:220329.163174
Node id:241883009 	 | Distance:220574.028177
Node id:241883008 	 | Distance:220911.689449
Node id:241883007 	 | Distance:221132.929900
Node id:241883006 	 | Distance:221392.424335
Node id:241883005 	 | Distance:221642.457851
Node id:241883004 	 | Distance:221928.536854
Node id:241883003 	 | Distance:222166.615691
Node id:241883002 	 | Distance:222351.926555
Node id:241883001 	 | Distance:222600.874689
Node id:241883000 	 | Distance:222816.986945
Node id:241882999 	 | Distance:223093.054535
Node id:241882998 	 | Distance:223324.794141
Node id:241882997 	 | Distance:223592.478853
Node id:241882996 	 | Distance:223856.931910
Node id:241882995 	 | Distance:224038.726990
Node id:241882994 	 | Distance:224308.815652
Node id:241882993 	 | Distance:224468.217145
Node id:241882992 	 | Distance:224735.645865
Node id:241882991 	 | Distance:224951.533230
Node id:241882990 	 | Distance:225287.251800
Node id:241882989 	 | Distance:225546.180100
Node id:241882988 	 | Distance:225750.968824
Node id:241882987 	 | Distance:225929.274459
Node id:241882986 	 | Distance:226182.096425
Node id:908498086 	 | Distance:226322.370935
Node id:908498290 	 | Distance:226379.281715
Node id:908498031 	 | Distance:226434.008456
Node id:908498295 	 | Distance:226541.329854
Node id:241882985 	 | Distance:226663.915360
Node id:241882984 	 | Distance:226795.387859
Node id:241882983 	 | Distance:226886.617033
Node id:241882982 	 | Distance:227016.575657
Node id:908498221 	 | Distance:227120.148025
Node id:241882981 	 | Distance:227209.735683
Node id:908498438 	 | Distance:227293.966086
Node id:241882980 	 | Distance:227407.632650
Node id:241882979 	 | Distance:227535.574986
Node id:241882978 	 | Distance:227625.863247
Node id:908498281 	 | Distance:227722.794942
Node id:241882960 	 | Distance:227850.087353
Node id:908497844 	 | Distance:227985.292843
Node id:241882949 	 | Distance:228306.564132
Node id:241882948 	 | Distance:228468.407190
Node id:241882947 	 | Distance:228605.782745
Node id:241882946 	 | Distance:228989.235290
Node id:908498427 	 | Distance:229115.710104
Node id:241882945 	 | Distance:229250.962354
Node id:908498020 	 | Distance:229361.425833
Node id:908497970 	 | Distance:229475.634959
Node id:241882944 	 | Distance:229623.426579
Node id:241882943 	 | Distance:229758.483042
Node id:241882942 	 | Distance:229882.797183
Node id:241882941 	 | Distance:230105.708659
Node id:241882940 	 | Distance:230375.185916
Node id:241882939 	 | Distance:230645.290032
Node id:241882938 	 | Distance:230786.442105
Node id:241882937 	 | Distance:230918.565304
Node id:241882936 	 | Distance:231062.040562
Node id:908498250 	 | Distance:231465.024493
Node id:908498326 	 | Distance:231594.102529
Node id:241882935 	 | Distance:231679.293220
Node id:908498384 	 | Distance:231801.150464
Node id:908498236 	 | Distance:231902.019309
Node id:241882934 	 | Distance:231965.956253
Node id:908498351 	 | Distance:232069.021251
Node id:908497938 	 | Distance:232160.940513
Node id:241882933 	 | Distance:232265.223587
Node id:344516801 	 | Distance:232337.064075
Node id:241882932 	 | Distance:232415.901028
Node id:908498342 	 | Distance:232532.463077
Node id:908498310 	 | Distance:232640.756055
Node id:241882931 	 | Distance:232760.526532
Node id:908498366 	 | Distance:232910.366588
Node id:241882930 	 | Distance:233121.821144
Node id:908498055 	 | Distance:233237.421965
Node id:908498316 	 | Distance:233330.782747
Node id:908497997 	 | Distance:233408.626517
Node id:241882929 	 | Distance:233489.843323
Node id:908498272 	 | Distance:233572.690439
Node id:241882928 	 | Distance:233685.341488
Node id:908498177 	 | Distance:233752.439562
Node id:908498410 	 | Distance:233855.623932
Node id:241882927 	 | Distance:233945.767479
Node id:908498363 	 | Distance:234040.659548
Node id:908498204 	 | Distance:234142.535102
Node id:241882926 	 | Distance:234229.648479
Node id:279645404 	 | Distance:234324.397571
Node id:241882925 	 | Distance:234511.700700
Node id:241882924 	 | Distance:234720.641737
Node id:241882923 	 | Distance:234865.504677
Node id:241882922 	 | Distance:234981.631687
Node id:241882921 	 | Distance:235256.473256
Node id:241882920 	 | Distance:235497.401584
Node id:241882919 	 | Distance:235749.439271
Node id:241882918 	 | Distance:236034.202488
Node id:241882917 	 | Distance:236321.694171
Node id:241882916 	 | Distance:236663.545467
Node id:241882915 	 | Distance:236979.562431
Node id:241882914 	 | Distance:237475.867382
Node id:241882913 	 | Distance:237861.171752
Node id:241882912 	 | Distance:238242.241733
Node id:241882911 	 | Distance:238610.780555
Node id:241882910 	 | Distance:238958.725269
Node id:241882909 	 | Distance:239391.564395
Node id:241882908 	 | Distance:239799.570285
Node id:241882907 	 | Distance:240173.568587
Node id:344519926 	 | Distance:240435.376277
Node id:241882906 	 | Distance:240639.557621
Node id:241882905 	 | Distance:240963.298961
Node id:241882904 	 | Distance:241224.342272
Node id:241882903 	 | Distance:241447.740673
Node id:241882902 	 | Distance:241716.822295
Node id:241882901 	 | Distance:241945.371688
Node id:241882900 	 | Distance:242169.166339
Node id:241882899 	 | Distance:242381.415953
Node id:241882898 	 | Distance:242649.970530
Node id:241882897 	 | Distance:242883.577545
Node id:241882891 	 | Distance:243109.376740
Node id:241882890 	 | Distance:243304.666530
Node id:241882889 	 | Distance:243520.581248
Node id:241882888 	 | Distance:243775.418539
Node id:241882887 	 | Distance:244017.447249
Node id:241882886 	 | Distance:244269.893202
Node id:241882885 	 | Distance:244421.608431
Node id:455994700 	 | Distance:244640.910178
Node id:241882884 	 | Distance:244807.886603
Node id:241882883 	 | Distance:245022.604089
Node id:241882882 	 | Distance:245211.972367
Node id:676781149 	 | Distance:245358.928216
Node id:241882881 	 | Distance:245517.221007
Node id:676781123 	 | Distance:245808.723420
Node id:455994698 	 | Distance:245905.245851
Node id:676781142 	 | Distance:246030.838572
Node id:241882880 	 | Distance:246137.406424
Node id:676781178 	 | Distance:246250.057785
Node id:241882879 	 | Distance:246347.658543
Node id:676781182 	 | Distance:246397.742829
Node id:241882878 	 | Distance:246576.021156
Node id:241882877 	 | Distance:246770.206215
Node id:241882876 	 | Distance:246915.101128
Node id:241882871 	 | Distance:247110.492940
Node id:287425516 	 | Distance:247233.523555
Node id:287425523 	 | Distance:247315.747928
Node id:287425525 	 | Distance:247361.633625
Node id:287425528 	 | Distance:247403.898222
Node id:287425531 	 | Distance:247438.359273
Node id:287425533 	 | Distance:247467.043111
Node id:287425536 	 | Distance:247495.156469
Node id:287425546 	 | Distance:247569.006493
Node id:287425552 	 | Distance:247592.670080
Node id:287425558 	 | Distance:247618.850934
Node id:253358327 	 | Distance:247637.339121
Node id:287425497 	 | Distance:247672.278202
Node id:287425494 	 | Distance:247706.461759
Node id:253358326 	 | Distance:247738.954639
Node id:287425489 	 | Distance:247790.571072
Node id:253358325 	 | Distance:247893.817043
Node id:287425572 	 | Distance:248077.485116
Node id:253358322 	 | Distance:248122.042101
Node id:433419682 	 | Distance:248172.860302
Node id:253358321 	 | Distance:248256.559855
Node id:395392704 	 | Distance:248291.658287
Node id:395392707 	 | Distance:248319.981947
Node id:395392708 	 | Distance:248365.044232
Node id:395392714 	 | Distance:248406.479050
Node id:395392715 	 | Distance:248439.429835
Node id:395392696 	 | Distance:248541.480316
Node id:232083298 	 | Distance:248690.653642
Node id:232083284 	 | Distance:248958.573859
Node id:253676383 	 | Distance:249028.279081
Node id:232083276 	 | Distance:249085.677797
Node id:287418656 	 | Distance:249171.095496
Node id:241896235 	 | Distance:249293.825481
Node id:1314238953 	 | Distance:249398.826189
Node id:1314238951 	 | Distance:249433.896780
Node id:287419217 	 | Distance:249461.891912
Node id:241896233 	 | Distance:249533.590965
Node id:241896232 	 | Distance:249660.594560
Node id:241896231 	 | Distance:249762.906533
Node id:241896230 	 | Distance:249861.311784
Node id:241896229 	 | Distance:249947.868753
Node id:458829987 	 | Distance:250052.364112
Node id:458830082 	 | Distance:250133.738211
Node id:232083253 	 | Distance:250158.272559
Node id:395032108 	 | Distance:250220.573497
Node id:232083243 	 | Distance:251137.140045
Node id:259432789 	 | Distance:251489.686800
Node id:1399058072 	 | Distance:251974.751935
Node id:232083232 	 | Distance:252219.064522
Node id:232083225 	 | Distance:252298.567572
Node id:667399347 	 | Distance:252350.100291
Node id:667399323 	 | Distance:252601.265027
Node id:667399324 	 | Distance:252632.703974
Node id:259187677 	 | Distance:252701.090874
Node id:667399319 	 | Distance:252759.090124
Node id:232083210 	 | Distance:252849.696902
Node id:667399321 	 | Distance:252906.164910
Node id:260627870 	 | Distance:252972.996372
Node id:667399322 	 | Distance:253054.873984
Node id:232083199 	 | Distance:253194.136254
Node id:259187676 	 | Distance:253246.209859
Node id:667399313 	 | Distance:253297.235526
Node id:667399314 	 | Distance:253382.918348
Node id:232083188 	 | Distance:253529.908830
Node id:260627871 	 | Distance:253799.262802
Node id:360917095 	 | Distance:254227.155923
Node id:232083181 	 | Distance:254448.373100
Node id:259187675 	 | Distance:254494.843786
Node id:667399259 	 | Distance:254546.800031
Node id:232083171 	 | Distance:254602.367115
Node id:232083158 	 | Distance:254663.688953
Node id:360917099 	 | Distance:254796.454637
Node id:232083152 	 | Distance:254852.747159
Node id:259187674 	 | Distance:254913.505586
Node id:259187673 	 | Distance:254961.243099
Node id:232083142 	 | Distance:255028.182163
Node id:232083132 	 | Distance:255097.602381
Node id:232083121 	 | Distance:255175.600015
Node id:259187672 	 | Distance:255252.954270
Node id:360917090 	 | Distance:255299.198668
Node id:259187671 	 | Distance:255365.032776
Node id:259187670 	 | Distance:255421.624068
Node id:378845539 	 | Distance:255466.099993
Node id:232083110 	 | Distance:255510.747169
Node id:378845534 	 | Distance:255581.153085
Node id:232083028 	 | Distance:255786.300168
Node id:378845529 	 | Distance:255863.298417
Node id:378845524 	 | Distance:255942.395646
Node id:259187669 	 | Distance:256024.023428
Node id:259187668 	 | Distance:256106.613590
Node id:259187667 	 | Distance:256288.948119
Node id:232083018 	 | Distance:256386.288622
Node id:259979497 	 | Distance:256529.116731
Node id:259979510 	 | Distance:256549.517539
Node id:259979498 	 | Distance:256593.183078
Node id:232083007 	 | Distance:256682.861525
Node id:259978880 	 | Distance:256811.513856
Node id:259187516 	 | Distance:256840.508626
Node id:259187509 	 | Distance:256966.054802
Node id:259978881 	 | Distance:257000.225006
Node id:259187508 	 | Distance:257111.659171
Node id:814759505 	 | Distance:257173.992931
Node id:259187507 	 | Distance:257404.778883
Node id:232082994 	 | Distance:257522.622321
Node id:232082985 	 | Distance:257610.554191
Node id:814759546 	 | Distance:257671.706195
Node id:288123865 	 | Distance:257732.159471
Node id:259189025 	 | Distance:257797.038382
Node id:232082973 	 | Distance:257911.385207
Node id:259188524 	 | Distance:257951.672029
Node id:259188525 	 | Distance:258021.478980
Node id:259188526 	 | Distance:258110.990190
Node id:259188527 	 | Distance:258154.965004
Node id:269562201 	 | Distance:258234.949029
Node id:259100942 	 | Distance:258256.996577
Node id:259100943 	 | Distance:258283.046110
Node id:259100944 	 | Distance:258348.402058
Node id:259100949 	 | Distance:258405.318623
Node id:232082928 	 | Distance:258442.277341
Node id:286712445 	 | Distance:258800.018545
Node id:259569004 	 | Distance:259023.533396
Node id:232082915 	 | Distance:259407.146443
Node id:286712462 	 | Distance:259434.273802
Node id:232082896 	 | Distance:259740.781679
Node id:260975583 	 | Distance:259814.999996
Node id:232082880 	 | Distance:260067.454324
Node id:259273953 	 | Distance:260391.397883
Node id:232082868 	 | Distance:260412.159268
Node id:232082856 	 | Distance:260751.353203
Node id:259273812 	 | Distance:260894.411101
Node id:232082846 	 | Distance:261093.170530
Node id:260703611 	 | Distance:261285.807695
Node id:232082837 	 | Distance:261436.515183
Node id:260703613 	 | Distance:261561.935478
Node id:1469647618 	 | Distance:261640.501470
Node id:259293186 	 | Distance:261718.968295
Node id:1469647593 	 | Distance:262138.394099
Node id:262547364 	 | Distance:262330.664019
Node id:232082827 	 | Distance:262669.455329
Node id:259439669 	 | Distance:263053.036053
Node id:75446531 	 | Distance:263389.386557
Node id:259097463 	 | Distance:263438.467038
Node id:259097464 	 | Distance:263664.673432
Node id:696832843 	 | Distance:263808.400987
Node id:259097465 	 | Distance:263882.251592
Node id:259097466 	 | Distance:264179.694394
Node id:314696880 	 | Distance:264208.931191
Node id:259097467 	 | Distance:264225.739628
Node id:259005535 	 | Distance:264243.741742
Node id:260589352 	 | Distance:264254.679206
Node id:258935438 	 | Distance:264268.826361
Node id:259005532 	 | Distance:264284.672082
Node id:258935439 	 | Distance:264298.832429
Node id:259105003 	 | Distance:264315.765357
Node id:696832923 	 | Distance:264333.618657
Node id:260589898 	 | Distance:264359.822717
Node id:259105006 	 | Distance:264485.696692
Node id:259105008 	 | Distance:264531.826103
Node id:262463008 	 | Distance:264762.510548
Node id:259192808 	 | Distance:264860.102164
Node id:259105012 	 | Distance:265369.893400
Node id:259192814 	 | Distance:265449.988259
Node id:262495971 	 | Distance:265478.621260
Node id:259105016 	 | Distance:265537.237989
Node id:259105020 	 | Distance:265727.539415
Node id:259105028 	 | Distance:265797.094046
Node id:1151150656 	 | Distance:265834.770687
Node id:1151155061 	 | Distance:265880.492916
Node id:260859878 	 | Distance:266142.585452
Node id:260859803 	 | Distance:266468.012874
Node id:259113927 	 | Distance:266593.343896
Node id:369582769 	 | Distance:266612.382269
Node id:369582755 	 | Distance:266646.810140
Node id:259113936 	 | Distance:266682.930821
Node id:369582742 	 | Distance:266956.305330
Node id:259102567 	 | Distance:266978.099363
Node id:259102568 	 | Distance:266995.923241
Node id:259102569 	 | Distance:267011.912965
Node id:259102570 	 | Distance:267029.001433
Node id:259102571 	 | Distance:267047.831767
Node id:259102572 	 | Distance:267063.707909
Node id:261933954 	 | Distance:267076.052061
Node id:259102574 	 | Distance:267080.407579
Node id:369582748 	 | Distance:267102.521298
Node id:261933997 	 | Distance:267282.012541
Node id:392476072 	 | Distance:267613.726828
Node id:392476074 	 | Distance:267711.921434
Node id:392476068 	 | Distance:267841.378378
Node id:392476107 	 | Distance:267964.676472
Node id:392476096 	 | Distance:268237.222777
Node id:269785009 	 | Distance:268274.498288
Node id:1151155906 	 | Distance:268347.276692
Node id:259561932 	 | Distance:268375.700029
Node id:259561939 	 | Distance:268402.165611
Node id:259561966 	 | Distance:268428.186880
Node id:259561985 	 | Distance:268450.660880
Node id:259561996 	 | Distance:268476.787183
Node id:259562014 	 | Distance:268504.440017
Node id:567147465 	 | Distance:268532.950407
Node id:237778785 	 | Distance:268653.343848
Node id:266029432 	 | Distance:268663.214805
Node id:1151155217 	 | Distance:268737.620975
Node id:1151151111 	 | Distance:268796.403655
Node id:1151155712 	 | Distance:268934.593819
Node id:1151150874 	 | Distance:269034.941904
Node id:1151151377 	 | Distance:269089.106939
Node id:1151155350 	 | Distance:269130.342456
Node id:1151155927 	 | Distance:269217.480491
Node id:1151154944 	 | Distance:269282.557030
Node id:237778752 	 | Distance:269396.740206
Node id:1151154758 	 | Distance:269425.143388
Node id:237778749 	 | Distance:269445.463852
Node id:1151151041 	 | Distance:269468.267585
Node id:262242660 	 | Distance:269663.503806
Node id:1180651344 	 | Distance:269689.209650
Node id:262242639 	 | Distance:269720.080699
Node id:262242638 	 | Distance:269748.578028
Node id:237778745 	 | Distance:269783.570323
Node id:262242640 	 | Distance:269806.919815
Node id:471964834 	 | Distance:269824.056916
Node id:262247513 	 | Distance:269855.103515
Node id:262247518 	 | Distance:269883.369014
Node id:1061652159 	 | Distance:269902.932605
Node id:262247514 	 | Distance:269923.316939
Node id:262247515 	 | Distance:270095.932495
Node id:262247517 	 | Distance:270146.600580
Node id:262247520 	 | Distance:270273.127028
Node id:262247521 	 | Distance:270366.313549
Node id:1069151903 	 | Distance:270372.735098
Node id:1069151899 	 | Distance:270378.270515
Node id:471964827 	 | Distance:270388.695401
Node id:390927230 	 | Distance:270489.721191
Node id:262247523 	 | Distance:270528.757279
Node id:390437837 	 | Distance:270595.383521
Node id:262247524 	 | Distance:270640.244500
Node id:390927211 	 | Distance:270650.800594
Node id:390927224 	 | Distance:270773.196098
Node id:260567234 	 | Distance:270797.418937
Node id:260567210 	 | Distance:270839.409621
Node id:260567213 	 | Distance:270846.911953
Node id:260567216 	 | Distance:270856.539452
Node id:260567217 	 | Distance:270867.230866
Node id:260567218 	 | Distance:270876.933025
Node id:260567232 	 | Distance:270921.976765
Node id:336453742 	 | Distance:270952.217155
Node id:1180651383 	 | Distance:270966.406342
Node id:1180651443 	 | Distance:271003.221447
Node id:237778656 	 | Distance:271188.346818
Node id:237778650 	 | Distance:271359.792369
Node id:237778645 	 | Distance:271532.968290
Node id:514390662 	 | Distance:271569.469657
Node id:514390659 	 | Distance:271752.596584
Node id:237778639 	 | Distance:271783.784488
Node id:514394943 	 | Distance:271803.512808
Node id:599779053 	 | Distance:271861.030909
Node id:237778630 	 | Distance:271894.648761
Node id:599778981 	 | Distance:271985.918236
Node id:599779024 	 | Distance:272003.284507
Node id:599779029 	 | Distance:272024.605598
Node id:1526543697 	 | Distance:272046.579475
Node id:1526543695 	 | Distance:272068.558133
Node id:1526543694 	 | Distance:272090.534480
Node id:275259002 	 | Distance:272121.345084
Node id:275259004 	 | Distance:272152.286888
Node id:275259001 	 | Distance:272178.641620
Node id:244421488 	 | Distance:272333.830991
Node id:599017033 	 | Distance:272374.762968
Node id:244421487 	 | Distance:272423.350524
Node id:244421486 	 | Distance:272475.164071
Node id:244421468 	 | Distance:272549.865605
Node id:244421465 	 | Distance:272592.548207
Node id:244421463 	 | Distance:272650.084768
Node id:244421460 	 | Distance:272721.074683
Node id:244421457 	 | Distance:272787.101045
Node id:244421456 	 | Distance:272868.892181
Node id:369800639 	 | Distance:272898.369120
Node id:369800644 	 | Distance:272912.287873
Node id:244421455 	 | Distance:272927.679292
Node id:244421449 	 | Distance:272976.627271
Node id:244421450 	 | Distance:273001.703827
Node id:244421451 	 | Distance:273016.215101
Node id:244421454 	 | Distance:273035.144599
Node id:244421300 	 | Distance:273056.951984
Node id:244421301 	 | Distance:273074.779295
Node id:244421302 	 | Distance:273093.799314
Node id:244421303 	 | Distance:273112.924171
Node id:244421304 	 | Distance:273131.995665
Node id:244421305 	 | Distance:273148.655967
Node id:244421312 	 | Distance:273174.781927
Node id:244421299 	 | Distance:273197.385095
Node id:244421297 	 | Distance:273295.641904
Node id:244421294 	 | Distance:273369.225334
Node id:244421293 	 | Distance:273573.849598
Node id:244421292 	 | Distance:273689.529117
Node id:244421291 	 | Distance:273775.258274
Node id:244421290 	 | Distance:273889.362129
Node id:244421289 	 | Distance:273972.945271
Node id:392448394 	 | Distance:274064.799255
Node id:392448430 	 | Distance:274085.827100
Node id:244421287 	 | Distance:274093.896305
Node id:336450626 	 | Distance:274119.080236
Node id:244421286 	 | Distance:274171.985243
Node id:244421285 	 | Distance:274295.689916
Node id:244421284 	 | Distance:274376.715835
Node id:244421282 	 | Distance:274461.372693
Node id:392448661 	 | Distance:274479.635250
Node id:244421279 	 | Distance:274510.090461
Node id:244421276 	 | Distance:274594.150724
Node id:244421274 	 | Distance:274670.264360
Node id:244421271 	 | Distance:274716.309441
Node id:392448613 	 | Distance:274796.087575
Node id:392448623 	 | Distance:274822.543786
Node id:392448615 	 | Distance:274946.791967
Node id:392448611 	 | Distance:274982.466260
Node id:244421261 	 | Distance:275039.031867
Node id:244421258 	 | Distance:275136.821103
Node id:244421255 	 | Distance:275252.434720
Node id:404481050 	 | Distance:275336.011102
Node id:244421252 	 | Distance:275454.808567
Node id:244421250 	 | Distance:275674.439382
Node id:244421247 	 | Distance:275767.885412
Node id:244421242 	 | Distance:275817.026687
Node id:244421245 	 | Distance:275840.186135
Node id:244421080 	 | Distance:275854.300002
Node id:244421079 	 | Distance:275869.211849
Node id:324161161 	 | Distance:275883.058651
Node id:244421078 	 | Distance:275896.992357
Node id:244421077 	 | Distance:275915.245373
Node id:244421076 	 | Distance:275936.100534
Node id:324161158 	 | Distance:275953.053660
Node id:244421073 	 | Distance:275969.661850
Node id:244421119 	 | Distance:275994.672306
Node id:244421087 	 | Distance:276054.665746
Node id:235564466 	 | Distance:276075.242529
Node id:244421120 	 | Distance:276105.382284
Node id:235564455 	 | Distance:276125.752290
Node id:235564444 	 | Distance:276175.535172
Node id:235564434 	 | Distance:276232.709355
Node id:235564426 	 | Distance:276265.761423
Node id:495303633 	 | Distance:276291.869241
Node id:235564416 	 | Distance:276337.769931
Node id:244421089 	 | Distance:276380.286350
Node id:244421207 	 | Distance:276447.943340
Node id:244421206 	 | Distance:276508.709167
Node id:244421205 	 | Distance:276530.785286
Node id:244421202 	 | Distance:276556.653415
Node id:244421200 	 | Distance:276574.137981
Node id:1484740141 	 | Distance:276576.318462
Node id:1484740140 	 | Distance:276580.540793
Node id:1484740137 	 | Distance:276585.222038
Node id:1484740136 	 | Distance:276591.300671
Node id:1484740134 	 | Distance:276596.729589
Node id:1484740133 	 | Distance:276604.233232
Node id:1484740132 	 | Distance:276615.733883
Node id:1484740131 	 | Distance:276638.576086
Node id:1484740130 	 | Distance:276669.136122
Node id:495303612 	 | Distance:276676.171870
Node id:495303608 	 | Distance:276684.750527
Node id:495303611 	 | Distance:276692.868115
Node id:495303617 	 | Distance:276705.735264
Node id:495303619 	 | Distance:276712.926790
Node id:1484740129 	 | Distance:276729.737457
Node id:1484740128 	 | Distance:276821.749544
Node id:1484740122 	 | Distance:276898.102631
Node id:1484740102 	 | Distance:276922.694555
Node id:233076324 	 | Distance:276998.592828
Node id:1484740093 	 | Distance:277114.309755
Node id:1484740084 	 | Distance:277116.239450
Node id:1484740082 	 | Distance:277117.318808
Node id:1484740080 	 | Distance:277119.982985
Node id:1484740078 	 | Distance:277121.240459
Node id:1484740075 	 | Distance:277123.664893
Node id:1484740073 	 | Distance:277125.093869
Node id:1484740066 	 | Distance:277127.430097
Node id:233076335 	 | Distance:277287.292668
Node id:608583709 	 | Distance:277296.135941
Node id:233076346 	 | Distance:277327.999314
Node id:233076355 	 | Distance:277402.112251
Node id:495630647 	 | Distance:277519.188437
Node id:233076366 	 | Distance:277523.118363
Node id:495630643 	 | Distance:277585.563090
Node id:233076378 	 | Distance:277619.342750
Node id:233076387 	 | Distance:277685.111365
Node id:233076397 	 | Distance:277765.155217
Node id:233076408 	 | Distance:277843.087261
Node id:495630540 	 | Distance:277847.660557
Node id:495303722 	 | Distance:277851.003228
Node id:233076417 	 | Distance:277886.545125
Node id:233076426 	 | Distance:277934.632388
Node id:324147640 	 | Distance:278015.972653
Node id:233076431 	 | Distance:278026.355159
Node id:233076442 	 | Distance:278109.013749
Node id:233076451 	 | Distance:278194.033232
Node id:495303848 	 | Distance:278202.350697
Node id:1152722275 	 | Distance:278269.899295
Node id:495630507 	 | Distance:278283.396863
Node id:233112828 	 | Distance:278455.153489
Node id:495303835 	 | Distance:278463.125257
Node id:495303846 	 | Distance:278511.059347
Node id:495303880 	 | Distance:278529.339316
Node id:495304068 	 | Distance:278540.100700
Node id:495303861 	 | Distance:278544.369440
Node id:495303863 	 | Distance:278554.753350
Node id:495303851 	 | Distance:278563.498474
Node id:495303857 	 | Distance:278572.261152
Node id:495303843 	 | Distance:278592.352607
Node id:499510145 	 | Distance:278721.229921
Node id:495303864 	 | Distance:278775.307016
Node id:324148512 	 | Distance:278790.825733
Node id:324148517 	 | Distance:278801.914685
Node id:324148525 	 | Distance:278812.233240
Node id:324148534 	 | Distance:278822.022332
Node id:608583561 	 | Distance:278830.675690
Node id:324148541 	 | Distance:278838.380839
Node id:336407661 	 | Distance:278855.563094
Node id:336407668 	 | Distance:278995.319650
Node id:336399654 	 | Distance:279006.824986
Node id:336399657 	 | Distance:279013.511432
Node id:336399662 	 | Distance:279023.447474
Node id:336399666 	 | Distance:279033.403289
Node id:336399673 	 | Distance:279045.137908
Node id:336399684 	 | Distance:279055.595058
Node id:495630377 	 | Distance:279067.359861
Node id:495630383 	 | Distance:279175.699019
Node id:495303788 	 | Distance:279279.976527
Node id:495303769 	 | Distance:279297.723392
Node id:495303774 	 | Distance:279306.348181
Node id:495303790 	 | Distance:279317.153049
Node id:495303771 	 | Distance:279319.389032
Node id:495303765 	 | Distance:279327.974325
Node id:235980084 	 | Distance:279350.003017
Node id:495630363 	 | Distance:279446.369474
Node id:235980075 	 | Distance:279521.587116
Node id:495303741 	 | Distance:279559.226462
Node id:324156717 	 | Distance:279580.268236
Node id:324156747 	 | Distance:279621.759757
Node id:324156734 	 | Distance:279800.646275
Node id:232439357 	 | Distance:279823.147222
Node id:324156701 	 | Distance:279916.307662
Node id:232439378 	 | Distance:280036.942261
Node id:232439387 	 | Distance:280549.954593
Node id:232439399 	 | Distance:280660.555963
Node id:232439406 	 | Distance:280721.208143
Node id:232439418 	 | Distance:280991.991236
Node id:232439428 	 | Distance:281264.329977
Node id:232439439 	 | Distance:281382.153841
Node id:324161939 	 | Distance:281460.115712
Node id:232439448 	 | Distance:281566.574458
Node id:232439454 	 | Distance:281761.731172
Node id:232439465 	 | Distance:281797.423220
Node id:305690821 	 | Distance:281884.326167
Node id:232439477 	 | Distance:282032.775840
Node id:305690775 	 | Distance:282243.044988
Node id:305690774 	 | Distance:282300.774366
Node id:305681010 	 | Distance:282322.136643
Node id:232439487 	 | Distance:282451.386916
Node id:983474493 	 | Distance:282520.057451
Node id:232439497 	 | Distance:282614.762309
Node id:1481423054 	 | Distance:282871.821856
Node id:1481423031 	 | Distance:282928.421835
Node id:232439507 	 | Distance:283315.941843
Node id:232439517 	 | Distance:283440.316915
Node id:305687224 	 | Distance:283548.738867
Node id:305687227 	 | Distance:283664.657901
Node id:305687229 	 | Distance:283799.546175
Node id:305687232 	 | Distance:283908.536845
Node id:232439531 	 | Distance:283985.850670
Node id:232439543 	 | Distance:284040.540130
Node id:305687236 	 | Distance:284201.585465
Node id:232439555 	 | Distance:284254.607021
Node id:232439565 	 | Distance:284445.802522
Node id:324163444 	 | Distance:285101.426315
Node id:232439587 	 | Distance:285245.431013
Node id:232439602 	 | Distance:285321.236522
Node id:232439615 	 | Distance:285609.390103
Node id:324163442 	 | Distance:285686.634947
Node id:324163439 	 | Distance:285738.636066
Node id:232439624 	 | Distance:285799.978623
